263	7	2	9	8	5	0	0	0	0	0	
264	8	2	4	15	4	1	0	0	3	0	
265	9	2	3	33	9	0	0	0	3	0	
266	10	2	6	41	0	0	0	0	1	0	
267	11	2	0	45	0	0	0	3	0	0	
268	12	2	0	50	3	0	0	0	1	0	
269	13	2	0	65	8	0	0	0	2	2	
270	14	2	2	78	52	0	2	0	0	2	
271	15	2	4	57	31	3	2	0	2	1	
272	16	2	7	56	22	7	0	2	0	2	
273	17	2	16	60	1	3	0	3	0	0	
274	18	2	10	61	7	1	0	0	0	0	
275	19	2	14	74	5	9	0	0	0	0	
276	20	2	10	45	7	0	0	0	0	2	
277	21	2	7	25	6	0	2	0	0	4	
278	22	2	1	27	0	0	0	1	0	7	
279	23	2	2	16	3	0	2	1	0	6	
280	24	2	7	9	10	2	0	0	0	4	
281	25	2	5	19	1	0	1	0	0	4	
282	26	2	8	18	0	1	3	2	0	7	
283	27	2	7	10	3	1	0	2	0	13	
284	28	2	7	20	6	0	6	5	0	30	
285	29	2	7	14	10	1	7	8	0	22	
286	30	2	5	0	9	2	7	2	3	6	
287	31	2	2	4	6	0	10	0	1	4	
288	32	2	2	1	5	6	35	3	5	5	
289	33	2	3	2	7	7	9	11	7	20	
290	34	2	9	1	8	11	23	7	0	23	
291	35	2	5	8	9	11	0	16	7	5	
292	36	2	2	8	18	23	0	3	11	0	
293	37	2	2	10	30	25	0	0	2	3	
294	38	2	2	16	20	5	0	0	1	2	
295	39	2	4	1	15	0	0	0	0	0	
296	40	2	0	4	1	0	2	0	1	0	
297	41	2	0	9	3	0	0	4	7	2	
298	42	2	3	7	0	0	0	3	0	4	
299	43	2	7	9	9	2	0	0	0	8	
300	44	2	7	16	12	0	0	4	0	4	
301	45	2	12	14	15	0	0	1	3	1	
302	46	2	27	8	85	8	0	3	2	0	
303	47	2	23	16	44	25	0	0	0	0	
304	48	2	15	10	5	2	0	0	0	0	
305	49	2	15	7	5	3	0	0	0	0	
306	50	2	15	9	25	4	0	0	0	0	
307	51	2	14	3	7	8	0	0	0	3	
308	52	2	8	5	0	3	0	0	0	7	
309	53	2	14	3	7	8	2	0	7	7	
310	54	2	11	7	5	0	12	2	0	15	
311	55	2	7	10	6	0	5	1	0	13	
312	56	2	8	6	0	0	0	0	1	5	
313	57	2	0	3	11	0	3	2	2	3	
314	58	2	0	0	11	1	0	2	1	0	
315	59	2	1	0	0	7	0	1	0	2	
316	60	2	1	1	0	0	0	0	0	6	
317	61	2	0	13	2	2	0	2	1	8	
318	62	2	2	18	0	22	0	0	15	4	
319	63	2	7	17	8	6	6	0	3	1	
320	64	2	8	18	11	0	0	9	8	7	
321	65	2	0	14	6	0	0	5	4	15	
322	66	2	0	1	1	3	0	44	4	16	
323	67	2	0	0	3	1	0	22	26	15	
324	68	2	0	0	0	1	0	9	50	10	
325	69	2	0	0	2	0	3	4	34	1	
326	70	2	0	0	3	0	1	2	38	0	
327	71	2	0	0	1	5	0	6	26	0	
328	72	2	1	0	0	0	0	7	11	1	
329	73	2	2	0	0	0	1	11	2	9	
330	74	2	2	0	0	0	0	1	0	7	
331	75	2	1	0	1	0	0	0	3	2	
332	76	2	2	0	2	0	0	0	4	0	
333	77	2	1	0	0	0	0	0	0	1	
334	78	2	1	0	2	1	0	0	0	6	
335	79	2	2	0	2	5	0	0	0	7	
336	80	2	1	8	0	1	0	0	0	2	
337	81	2	2	6	2	0	0	0	0	0	
338	82	2	2	4	5	3	4	0	8	0	
339	83	2	2	5	1	0	0	0	1	0	
340	84	2	1	5	5	2	0	2	0	0	
341	85	2	2	6	13	0	0	0	0	2	
342	86	2	3	11	10	0	0	0	3	8	
343	87	2	11	8	2	0	0	0	1	3	
344	88	2	6	11	2	0	0	0	0	2	
345	89	2	2	14	5	0	0	0	0	14	
346	90	2	4	8	0	0	0	0	7	13	
347	91	2	4	7	0	0	0	0	4	6	
348	92	2	2	8	2	0	0	0	0	3	
349	93	2	1	20	1	0	0	0	0	2	
350	94	2	0	31	1	0	0	0	0	2	
351	95	2	0	41	2	2	0	0	0	0	
352	96	2	0	28	0	2	0	0	0	0	
353	97	2	0	46	3	0	0	0	0	0	
354	98	2	0	49	1	1	0	0	2	0	
355	99	2	0	40	0	0	0	0	3	1	
356	100	2	0	42	0	0	0	0	2	4	
357	101	2	1	32	0	0	0	0	0	3	
358	102	2	2	5	0	0	0	0	0	0	
359	103	2	2	2	0	0	0	0	0	0	
360	104	2	1	4	0	0	0	2	2	2	
361	105	2	1	8	1	0	0	0	0	4	
362	106	2	0	5	1	0	0	1	0	4	
363	107	2	3	2	0	0	0	1	0	0	
364	108	2	2	1	0	0	0	0	0	0	
365	109	2	3	5	1	0	0	0	0	2	
366	110	2	2	0	0	0	0	0	0	4	
367	111	2	3	1	0	0	0	0	3	4	
368	112	2	3	3	1	0	0	0	1	2	
369	113	2	0	5	19	0	0	2	2	0	
370	114	2	0	7	13	0	0	0	2	0	
371	115	2	2	9	2	0	0	0	0	0	
372	116	2	2	10	0	0	0	10	3	0	
373	117	2	1	12	3	0	0	8	2	0	
374	118	2	4	7	4	0	2	0	7	0	
375	119	2	1	3	9	0	0	0	1	2	
376	120	2	2	5	0	0	0	0	2	3	
377	121	2	0	7	0	1	0	1	0	9	
378	122	2	0	4	0	12	1	0	0	10	
379	123	2	0	2	0	0	0	0	0	9	
380	124	2	0	2	0	8	0	0	0	6	
381	125	2	0	2	0	1	4	0	0	5	
382	126	2	8	5	0	0	0	0	0	4	
383	127	2	15	5	0	0	3	0	0	4	
384	0	3	2	3	1	0	0	0	0	3	
385	1	3	3	2	2	0	0	0	0	6	
386	2	3	6	0	0	3	0	2	0	6	
387	3	3	5	0	0	0	0	0	0	3	
388	4	3	5	0	0	4	5	0	0	6	
389	5	3	8	1	0	1	4	2	0	1	
390	6	3	6	14	0	4	0	0	1	0	
391	7	3	11	10	9	0	0	0	3	0	
392	8	3	19	4	2	3	0	0	0	2	
393	9	3	15	15	9	0	0	0	1	0	
394	10	3	7	11	14	4	0	2	0	2	
395	11	3	8	12	2	3	0	0	2	2	
396	12	3	7	25	3	0	0	0	2	1	
397	13	3	10	28	2	0	0	0	0	0	
398	14	3	18	31	1	0	2	0	3	0	
399	15	3	22	51	46	9	2	0	1	0	
400	16	3	21	45	31	4	0	7	0	4	
401	17	3	19	42	23	13	0	1	0	4	
402	18	3	25	29	11	0	0	0	0	5	
403	19	3	18	34	6	3	0	0	0	3	
404	20	3	18	59	5	2	0	0	0	1	
405	21	3	28	67	0	2	4	0	0	9	
406	22	3	16	61	0	6	3	2	0	15	
407	23	3	12	41	0	0	0	0	0	21	
408	24	3	10	23	2	0	0	0	0	14	
409	25	3	8	17	2	11	4	0	0	21	
410	26	3	12	16	0	0	0	2	1	23	
411	27	3	4	17	0	2	0	0	0	22	
412	28	3	3	10	2	0	4	12	0	4	
413	29	3	6	12	8	0	7	2	2	1	
414	30	3	4	7	15	2	7	0	7	4	
415	31	3	2	3	11	0	13	0	4	14	
416	32	3	2	0	1	6	43	2	5	12	
417	33	3	2	0	4	3	19	17	0	10	
418	34	3	7	0	4	2	14	3	6	0	
419	35	3	3	4	7	19	5	9	17	1	
420	36	3	0	4	16	10	0	0	3	8	
421	37	3	0	6	12	20	0	0	0	3	
422	38	3	0	3	23	19	0	0	0	0	
423	39	3	7	11	15	0	0	0	0	3	
424	40	3	13	5	18	0	2	0	5	4	
425	41	3	15	2	3	0	0	2	0	2	
426	42	3	9	14	1	0	0	2	0	0	
427	43	3	10	12	0	1	0	0	0	0	
428	44	3	5	2	8	2	0	3	2	0	
429	45	3	8	13	15	0	0	3	3	0	
430	46	3	4	10	19	1	0	2	0	0	
431	47	3	11	2	82	36	0	0	0	0	
432	48	3	11	6	34	13	0	0	0	0	
433	49	3	9	13	4	0	0	0	0	0	
434	50	3	13	6	12	7	0	0	0	0	
435	51	3	7	12	10	3	0	0	0	7	
436	52	3	6	9	2	6	1	0	5	5	
437	53	3	7	0	0	11	2	0	2	3	
438	54	3	6	4	6	2	10	2	0	0	
439	55	3	7	12	5	0	8	0	2	0	
440	56	3	7	12	2	0	0	0	2	2	
441	57	3	14	5	0	0	1	2	0	8	
442	58	3	14	9	8	2	0	2	0	8	
443	59	3	15	9	9	0	0	0	2	6	
444	60	3	19	3	0	3	0	1	7	6	
445	61	3	13	0	0	1	0	0	13	4	
446	62	3	15	2	0	6	0	0	1	8	
447	63	3	17	10	1	13	7	9	11	13	
448	64	3	6	6	4	3	0	4	0	17	
449	65	3	15	6	4	4	0	15	8	7	
450	66	3	14	9	15	2	0	45	16	13	
451	67	3	10	6	11	2	0	19	58	7	
452	68	3	9	1	3	3	0	8	38	6	
453	69	3	9	0	0	0	4	4	38	7	
454	70	3	15	0	8	0	2	5	23	4	
455	71	3	9	0	2	3	1	2	11	6	
456	72	3	7	0	0	2	0	7	2	12	
457	73	3	2	0	0	0	2	5	1	3	
458	74	3	2	0	0	0	0	0	5	0	
459	75	3	1	0	0	0	0	0	2	3	
460	76	3	2	0	0	0	0	0	0	4	
461	77	3	2	0	1	0	0	0	0	3	
462	78	3	2	0	2	0	0	0	0	0	
463	79	3	0	0	2	1	0	0	0	0	
464	80	3	0	0	1	2	0	0	0	0	
465	81	3	0	2	6	0	0	0	0	2	
466	82	3	0	5	0	0	1	0	6	4	
467	83	3	0	5	4	0	0	1	0	4	
468	84	3	0	4	1	1	1	2	0	5	
469	85	3	0	10	2	0	0	0	9	4	
470	86	3	0	8	5	8	0	0	0	4	
471	87	3	1	5	13	0	0	0	0	8	
472	88	3	0	6	1	0	0	0	0	15	
473	89	3	0	5	1	0	0	0	0	6	
474	90	3	0	10	2	0	0	0	0	2	
475	91	3	0	11	0	0	0	0	0	0	
476	92	3	2	8	0	0	0	0	0	0	
477	93	3	2	8	1	0	0	0	0	0	
478	94	3	4	8	2	0	0	0	0	0	
479	95	3	6	11	2	0	0	0	0	0	
480	96	3	2	17	7	4	0	0	0	0	
481	97	3	3	15	3	0	0	0	1	0	
482	98	3	4	27	2	3	0	0	3	2	
483	99	3	4	52	2	0	0	0	1	4	
484	100	3	8	42	0	0	0	0	0	0	
485	101	3	3	39	0	0	0	0	0	6	
486	102	3	2	48	0	0	0	0	0	3	
487	103	3	1	28	4	0	0	0	3	10	
488	104	3	0	12	2	0	0	2	0	4	
489	105	3	3	5	0	0	0	0	0	0	
490	106	3	2	3	3	0	0	2	0	2	
491	107	3	2	6	0	0	0	0	0	8	
492	108	3	2	5	0	0	0	0	0	3	
493	109	3	1	2	0	0	0	0	0	2	
494	110	3	2	4	0	0	0	0	4	0	
495	111	3	2	1	0	0	0	0	0	0	
496	112	3	0	0	0	0	0	3	3	0	
497	113	3	2	1	0	0	0	0	1	0	
498	114	3	3	2	3	0	0	0	1	0	
499	115	3	2	0	12	0	0	0	4	0	
500	116	3	4	0	4	0	0	6	9	0	
501	117	3	12	5	0	0	0	0	5	0	
502	118	3	11	13	2	0	0	2	3	15	
503	119	3	0	10	3	0	0	0	2	10	
504	120	3	3	17	6	0	0	3	0	8	
505	121	3	6	6	3	0	0	0	0	14	
506	122	3	2	8	0	7	2	0	0	11	
507	123	3	2	4	0	5	0	0	0	7	
508	124	3	1	4	0	5	0	0	0	10	
509	125	3	2	2	0	3	2	0	0	6	
510	126	3	1	2	0	0	0	1	0	2	
511	127	3	4	3	0	0	1	0	0	4	
512	0	4	2	4	0	0	0	0	0	6	
513	1	4	1	5	0	0	0	0	0	4	
514	2	4	2	7	2	0	0	1	0	4	
515	3	4	1	1	1	2	0	0	0	1	
516	4	4	2	0	0	0	5	0	0	0	
517	5	4	1	0	2	5	0	2	1	0	
518	6	4	0	0	0	7	0	0	2	1	
519	7	4	0	0	0	0	0	0	0	3	
520	8	4	0	2	6	0	0	0	0	4	
521	9	4	0	5	3	3	0	0	0	7	
522	10	4	4	10	5	0	0	2	2	1	
523	11	4	7	11	12	3	0	0	1	0	
524	12	4	7	6	0	1	0	0	1	0	
525	13	4	1	17	1	0	2	0	2	0	
526	14	4	7	17	4	0	0	0	0	0	
527	15	4	7	27	3	0	2	0	0	0	
528	16	4	13	22	26	20	0	5	0	0	
529	17	4	21	23	43	9	0	0	0	0	
530	18	4	28	25	19	9	0	0	0	4	
531	19	4	17	34	21	0	0	0	0	6	
532	20	4	9	25	6	2	0	0	0	5	
533	21	4	4	30	9	0	8	0	0	3	
534	22	4	1	30	0	1	2	5	0	4	
535	23	4	0	54	4	1	0	0	0	9	
536	24	4	0	52	1	0	0	0	0	6	
537	25	4	0	62	9	7	4	0	0	6	
538	26	4	2	46	7	3	0	2	9	6	
539	27	4	6	28	0	2	0	2	1	3	
540	28	4	7	26	0	1	3	5	1	5	
541	29	4	5	21	0	0	13	2	9	8	
542	30	4	8	18	6	0	2	0	1	5	
543	31	4	2	12	10	1	9	3	8	3	
544	32	4	4	8	17	7	32	0	1	4	
545	33	4	1	7	1	0	30	17	5	2	
546	34	4	1	3	11	6	3	0	6	16	
547	35	4	0	1	1	7	3	5	14	7	
548	36	4	0	6	5	16	0	0	0	0	
549	37	4	0	5	13	13	0	0	0	3	
550	38	4	0	6	7	33	0	0	0	3	
551	39	4	0	2	22	8	0	0	2	2	
552	40	4	0	6	13	0	3	1	0	0	
553	41	4	0	5	17	0	0	3	0	0	
554	42	4	0	4	2	0	0	0	1	0	
555	43	4	0	4	1	0	0	2	2	0	
556	44	4	2	8	0	2	0	2	0	0	
557	45	4	3	8	4	0	0	2	0	0	
558	46	4	5	5	16	0	0	0	0	0	
559	47	4	8	10	12	13	0	0	0	0	
560	48	4	4	12	73	48	0	0	0	0	
561	49	4	0	11	31	2	0	0	0	0	
562	50	4	2	9	1	0	0	0	0	0	
563	51	4	9	21	12	1	0	0	0	0	
564	52	4	5	11	10	2	2	0	6	4	
565	53	4	2	14	2	4	0	2	0	8	
566	54	4	2	2	0	15	2	1	3	4	
567	55	4	2	1	3	0	18	1	1	2	
568	56	4	2	4	1	0	0	0	0	10	
569	57	4	1	10	2	0	0	2	0	10	
570	58	4	2	9	1	6	1	1	0	9	
571	59	4	2	1	2	0	0	0	3	14	
572	60	4	4	5	13	1	0	0	2	18	
573	61	4	9	5	2	1	0	0	2	14	
574	62	4	6	4	0	3	0	0	7	7	
575	63	4	8	8	0	14	9	10	1	7	
576	64	4	14	11	2	2	0	8	6	8	
577	65	4	15	16	1	5	0	45	11	7	
578	66	4	11	12	1	0	0	31	56	18	
579	67	4	7	8	12	7	0	17	34	22	
580	68	4	7	6	15	7	0	0	29	12	
581	69	4	11	2	5	6	0	9	25	10	
582	70	4	7	1	1	0	1	1	17	6	
583	71	4	7	2	11	0	3	8	3	3	
584	72	4	0	5	2	2	0	13	2	6	
585	73	4	2	0	0	0	1	1	4	4	
586	74	4	2	0	0	0	0	0	1	4	
587	75	4	2	0	0	0	0	0	0	1	
588	76	4	0	2	0	0	0	0	0	0	
589	77	4	0	2	0	0	0	0	0	0	
590	78	4	0	1	1	0	0	0	0	0	
591	79	4	0	1	1	1	0	0	0	2	
592	80	4	0	0	3	3	0	0	0	6	
593	81	4	0	0	0	0	0	0	0	7	
594	82	4	0	0	0	0	5	1	0	3	
595	83	4	0	5	0	0	1	2	0	8	
596	84	4	0	5	4	0	3	0	5	7	
597	85	4	0	7	1	0	0	0	0	12	
598	86	4	0	8	0	2	0	0	0	13	
599	87	4	0	8	2	4	0	0	0	2	
600	88	4	1	7	9	0	0	0	0	0	
601	89	4	4	7	0	0	0	0	0	0	
602	90	4	2	8	1	0	0	0	0	0	
603	91	4	2	7	2	0	0	0	0	0	
604	92	4	2	5	0	0	0	0	0	0	
605	93	4	2	5	0	0	0	0	0	0	
606	94	4	2	4	0	0	0	0	0	0	
607	95	4	2	13	2	0	0	0	0	0	
